kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,status_pencemaran_air,tahun,id
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100002.0,GADOBANGKONG,32.17.06,NGAMPRAH,32.17.06.2009,GADOBANGKONG,TIDAK ADA,2021.0,15727
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100009.0,SUKATANI,32.17.06,NGAMPRAH,32.17.06.2010,SUKATANI,TIDAK ADA,2021.0,15728
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217100.0,NGAMPRAH,3217100004.0,PAKUHAJI,32.17.06,NGAMPRAH,32.17.06.2011,PAKUHAJI,TIDAK ADA,2021.0,15729
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080002.0,CIPTAHARJA,32.17.07,CIPATAT,32.17.07.2001,CIPTAHARJA,ADA,2021.0,15730
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080003.0,CIPATAT,32.17.07,CIPATAT,32.17.07.2002,CIPATAT,TIDAK ADA,2021.0,15731
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080004.0,CITATAH,32.17.07,CIPATAT,32.17.07.2003,CITATAH,TIDAK ADA,2021.0,15732
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080001.0,RAJAMANDALAKULON,32.17.07,CIPATAT,32.17.07.2004,RAJAMANDALAKULON,ADA,2021.0,15733
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080012.0,MANDALAWANGI,32.17.07,CIPATAT,32.17.07.2005,MANDALAWANGI,TIDAK ADA,2021.0,15734
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080009.0,KERTAMUKTI,32.17.07,CIPATAT,32.17.07.2006,KERTAMUKTI,TIDAK ADA,2021.0,15735
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080007.0,NYALINDUNG,32.17.07,CIPATAT,32.17.07.2007,NYALINDUNG,TIDAK ADA,2021.0,15736
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080005.0,GUNUNGMASIGIT,32.17.07,CIPATAT,32.17.07.2008,GUNUNGMASIGIT,TIDAK ADA,2021.0,15737
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080006.0,CIRAWAMEKAR,32.17.07,CIPATAT,32.17.07.2009,CIRAWAMEKAR,TIDAK ADA,2021.0,15738
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080011.0,MANDALASARI,32.17.07,CIPATAT,32.17.07.2010,MANDALASARI,TIDAK ADA,2021.0,15739
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080008.0,SUMURBANDUNG,32.17.07,CIPATAT,32.17.07.2011,SUMURBANDUNG,TIDAK ADA,2021.0,15740
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217080.0,CIPATAT,3217080010.0,SARIMUKTI,32.17.07,CIPATAT,32.17.07.2012,SARIMUKTI,ADA,2021.0,15741
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090007.0,KERTAMULYA,32.17.08,PADALARANG,32.17.08.2001,KERTAMULYA,TIDAK ADA,2021.0,15742
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090006.0,PADALARANG,32.17.08,PADALARANG,32.17.08.2002,PADALARANG,TIDAK ADA,2021.0,15743
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090002.0,CIMERANG,32.17.08,PADALARANG,32.17.08.2003,CIMERANG,TIDAK ADA,2021.0,15744
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090010.0,CAMPAKA MEKAR,32.17.08,PADALARANG,32.17.08.2004,CAMPAKA MEKAR,TIDAK ADA,2021.0,15745
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090009.0,TAGOGAPU,32.17.08,PADALARANG,32.17.08.2005,TAGOGAPU,TIDAK ADA,2021.0,15746
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090008.0,CIBURUY,32.17.08,PADALARANG,32.17.08.2006,CIBURUY,TIDAK ADA,2021.0,15747
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090004.0,KERTAJAYA,32.17.08,PADALARANG,32.17.08.2007,KERTAJAYA,TIDAK ADA,2021.0,15748
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090003.0,CIPEUNDEUY,32.17.08,PADALARANG,32.17.08.2008,CIPEUNDEUY,TIDAK ADA,2021.0,15749
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090005.0,JAYAMEKAR,32.17.08,PADALARANG,32.17.08.2009,JAYAMEKAR,TIDAK ADA,2021.0,15750
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217090.0,PADALARANG,3217090001.0,LAKSANAMEKAR,32.17.08,PADALARANG,32.17.08.2010,LAKSANAMEKAR,ADA,2021.0,15751
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070003.0,BATUJAJAR TIMUR,32.17.09,BATUJAJAR,32.17.09.2001,BATUJAJAR TIMUR,ADA,2021.0,15752
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070002.0,BATUJAJAR BARAT,32.17.09,BATUJAJAR,32.17.09.2002,BATUJAJAR BARAT,TIDAK ADA,2021.0,15753
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070005.0,GALANGGANG,32.17.09,BATUJAJAR,32.17.09.2004,GALANGGANG,TIDAK ADA,2021.0,15754
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070007.0,CANGKORAH,32.17.09,BATUJAJAR,32.17.09.2005,CANGKORAH,ADA,2021.0,15755
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070001.0,SELACAU,32.17.09,BATUJAJAR,32.17.09.2007,SELACAU,TIDAK ADA,2021.0,15756
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070006.0,PANGAUBAN,32.17.09,BATUJAJAR,32.17.09.2008,PANGAUBAN,TIDAK ADA,2021.0,15757
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217070.0,BATUJAJAR,3217070004.0,GIRIASIH,32.17.09,BATUJAJAR,32.17.09.2010,GIRIASIH,TIDAK ADA,2021.0,15758
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050014.0,CIPATIK,32.17.10,CIHAMPELAS,32.17.10.2001,CIPATIK,TIDAK ADA,2021.0,15759
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050015.0,CITAPEN,32.17.10,CIHAMPELAS,32.17.10.2002,CITAPEN,TIDAK ADA,2021.0,15760
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050016.0,CIHAMPELAS,32.17.10,CIHAMPELAS,32.17.10.2003,CIHAMPELAS,ADA,2021.0,15761
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050021.0,MEKARJAYA,32.17.10,CIHAMPELAS,32.17.10.2004,MEKARJAYA,TIDAK ADA,2021.0,15762
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050017.0,MEKARMUKTI,32.17.10,CIHAMPELAS,32.17.10.2005,MEKARMUKTI,TIDAK ADA,2021.0,15763
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050013.0,PATARUMAN,32.17.10,CIHAMPELAS,32.17.10.2006,PATARUMAN,TIDAK ADA,2021.0,15764
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050012.0,SITUWANGI,32.17.10,CIHAMPELAS,32.17.10.2007,SITUWANGI,TIDAK ADA,2021.0,15765
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050009.0,SINGAJAYA,32.17.10,CIHAMPELAS,32.17.10.2008,SINGAJAYA,TIDAK ADA,2021.0,15766
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050011.0,TANJUNGWANGI,32.17.10,CIHAMPELAS,32.17.10.2009,TANJUNGWANGI,TIDAK ADA,2021.0,15767
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217050.0,CIHAMPELAS,3217050020.0,TANJUNGJAYA,32.17.10,CIHAMPELAS,32.17.10.2010,TANJUNGJAYA,TIDAK ADA,2021.0,15768
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040007.0,CILILIN,32.17.11,CILILIN,32.17.11.2001,CILILIN,TIDAK ADA,2021.0,15769
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040018.0,BUDIHARJA,32.17.11,CILILIN,32.17.11.2002,BUDIHARJA,TIDAK ADA,2021.0,15770
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040006.0,BATULAYANG,32.17.11,CILILIN,32.17.11.2003,BATULAYANG,TIDAK ADA,2021.0,15771
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040005.0,BONGAS,32.17.11,CILILIN,32.17.11.2004,BONGAS,TIDAK ADA,2021.0,15772
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040019.0,KARANGANYAR,32.17.11,CILILIN,32.17.11.2005,KARANGANYAR,TIDAK ADA,2021.0,15773
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040008.0,KARANGTANJUNG,32.17.11,CILILIN,32.17.11.2006,KARANGTANJUNG,TIDAK ADA,2021.0,15774
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040001.0,KARYAMUKTI,32.17.11,CILILIN,32.17.11.2007,KARYAMUKTI,TIDAK ADA,2021.0,15775
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040010.0,KIDANGPANANJUNG,32.17.11,CILILIN,32.17.11.2008,KIDANGPANANJUNG,TIDAK ADA,2021.0,15776
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040003.0,MUKAPAYUNG,32.17.11,CILILIN,32.17.11.2009,MUKAPAYUNG,TIDAK ADA,2021.0,15777
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040002.0,NANGGERANG,32.17.11,CILILIN,32.17.11.2010,NANGGERANG,TIDAK ADA,2021.0,15778
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217040.0,CILILIN,3217040004.0,RANCAPANGGUNG,32.17.11,CILILIN,32.17.11.2011,RANCAPANGGUNG,ADA,2021.0,15779
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060010.0,SARINAGEN,32.17.12,CIPONGKOR,32.17.12.2001,SARINAGEN,TIDAK ADA,2021.0,15780
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060014.0,BARANANGSIANG,32.17.12,CIPONGKOR,32.17.12.2002,BARANANGSIANG,TIDAK ADA,2021.0,15781
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060008.0,CITALEM,32.17.12,CIPONGKOR,32.17.12.2003,CITALEM,TIDAK ADA,2021.0,15782
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060005.0,CIJENUK,32.17.12,CIPONGKOR,32.17.12.2004,CIJENUK,TIDAK ADA,2021.0,15783
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060012.0,CIJAMBU,32.17.12,CIPONGKOR,32.17.12.2005,CIJAMBU,TIDAK ADA,2021.0,15784
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060011.0,CIBENDA,32.17.12,CIPONGKOR,32.17.12.2006,CIBENDA,TIDAK ADA,2021.0,15785
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060001.0,CINTAASIH,32.17.12,CIPONGKOR,32.17.12.2007,CINTAASIH,TIDAK ADA,2021.0,15786
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060006.0,CICANGKANGHILIR,32.17.12,CIPONGKOR,32.17.12.2008,CICANGKANGHILIR,ADA,2021.0,15787
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060004.0,GIRIMUKTI,32.17.12,CIPONGKOR,32.17.12.2009,GIRIMUKTI,TIDAK ADA,2021.0,15788
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060002.0,KARANGSARI,32.17.12,CIPONGKOR,32.17.12.2010,KARANGSARI,TIDAK ADA,2021.0,15789
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060009.0,MEKARSARI,32.17.12,CIPONGKOR,32.17.12.2011,MEKARSARI,ADA,2021.0,15790
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060003.0,NEGLASARI,32.17.12,CIPONGKOR,32.17.12.2012,NEGLASARI,TIDAK ADA,2021.0,15791
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060013.0,SIRNAGALIH,32.17.12,CIPONGKOR,32.17.12.2013,SIRNAGALIH,TIDAK ADA,2021.0,15792
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217060.0,CIPONGKOR,3217060007.0,SUKAMULYA,32.17.12,CIPONGKOR,32.17.12.2014,SUKAMULYA,TIDAK ADA,2021.0,15793
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217010.0,RONGGA,3217010002.0,CIBEDUG,32.17.13,RONGGA,32.17.13.2001,CIBEDUG,TIDAK ADA,2021.0,15794
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217010.0,RONGGA,3217010004.0,BOJONG,32.17.13,RONGGA,32.17.13.2002,BOJONG,TIDAK ADA,2021.0,15795
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217010.0,RONGGA,3217010005.0,BOJONGSALAM,32.17.13,RONGGA,32.17.13.2003,BOJONGSALAM,TIDAK ADA,2021.0,15796
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217010.0,RONGGA,3217010008.0,CIBITUNG,32.17.13,RONGGA,32.17.13.2004,CIBITUNG,TIDAK ADA,2021.0,15797
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217010.0,RONGGA,3217010001.0,CICADAS,32.17.13,RONGGA,32.17.13.2005,CICADAS,TIDAK ADA,2021.0,15798
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217010.0,RONGGA,3217010006.0,CINENGAH,32.17.13,RONGGA,32.17.13.2006,CINENGAH,TIDAK ADA,2021.0,15799
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217010.0,RONGGA,3217010003.0,SUKAMANAH,32.17.13,RONGGA,32.17.13.2007,SUKAMANAH,TIDAK ADA,2021.0,15800
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217010.0,RONGGA,3217010007.0,SUKARESMI,32.17.13,RONGGA,32.17.13.2008,SUKARESMI,TIDAK ADA,2021.0,15801
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217030.0,SINDANGKERTA,3217030007.0,CINTAKARYA,32.17.14,SINDANGKERTA,32.17.14.2001,CINTAKARYA,TIDAK ADA,2021.0,15802
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217030.0,SINDANGKERTA,3217030011.0,SINDANGKERTA,32.17.14,SINDANGKERTA,32.17.14.2002,SINDANGKERTA,TIDAK ADA,2021.0,15803
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217030.0,SINDANGKERTA,3217030004.0,BUNINAGARA,32.17.14,SINDANGKERTA,32.17.14.2003,BUNINAGARA,TIDAK ADA,2021.0,15804
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217030.0,SINDANGKERTA,3217030005.0,CIKADU,32.17.14,SINDANGKERTA,32.17.14.2004,CIKADU,TIDAK ADA,2021.0,15805
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217030.0,SINDANGKERTA,3217030008.0,CICANGKANGGIRANG,32.17.14,SINDANGKERTA,32.17.14.2005,CICANGKANGGIRANG,TIDAK ADA,2021.0,15806
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217030.0,SINDANGKERTA,3217030001.0,MEKARWANGI,32.17.14,SINDANGKERTA,32.17.14.2006,MEKARWANGI,ADA,2021.0,15807
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217030.0,SINDANGKERTA,3217030010.0,PASIRPOGOR,32.17.14,SINDANGKERTA,32.17.14.2007,PASIRPOGOR,TIDAK ADA,2021.0,15808
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217030.0,SINDANGKERTA,3217030009.0,PUNCAKSARI,32.17.14,SINDANGKERTA,32.17.14.2008,PUNCAKSARI,TIDAK ADA,2021.0,15809
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217030.0,SINDANGKERTA,3217030006.0,RANCASENGGANG,32.17.14,SINDANGKERTA,32.17.14.2009,RANCASENGGANG,TIDAK ADA,2021.0,15810
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217030.0,SINDANGKERTA,3217030002.0,WENINGGALIH,32.17.14,SINDANGKERTA,32.17.14.2010,WENINGGALIH,TIDAK ADA,2021.0,15811
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217030.0,SINDANGKERTA,3217030003.0,WANGUNSARI,32.17.14,SINDANGKERTA,32.17.14.2011,WANGUNSARI,TIDAK ADA,2021.0,15812
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217020.0,GUNUNGHALU,3217020004.0,SIRNAJAYA,32.17.15,GUNUNGHALU,32.17.15.2001,SIRNAJAYA,ADA,2021.0,15813
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217020.0,GUNUNGHALU,3217020005.0,GUNUNGHALU,32.17.15,GUNUNGHALU,32.17.15.2002,GUNUNGHALU,TIDAK ADA,2021.0,15814
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217020.0,GUNUNGHALU,3217020003.0,BUNIJAYA,32.17.15,GUNUNGHALU,32.17.15.2003,BUNIJAYA,TIDAK ADA,2021.0,15815
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217020.0,GUNUNGHALU,3217020006.0,CELAK,32.17.15,GUNUNGHALU,32.17.15.2004,CELAK,TIDAK ADA,2021.0,15816
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217020.0,GUNUNGHALU,3217020001.0,CILANGARI,32.17.15,GUNUNGHALU,32.17.15.2005,CILANGARI,TIDAK ADA,2021.0,15817
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217020.0,GUNUNGHALU,3217020002.0,SINDANGJAYA,32.17.15,GUNUNGHALU,32.17.15.2006,SINDANGJAYA,ADA,2021.0,15818
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217020.0,GUNUNGHALU,3217020008.0,SUKASARI,32.17.15,GUNUNGHALU,32.17.15.2007,SUKASARI,TIDAK ADA,2021.0,15819
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217020.0,GUNUNGHALU,3217020009.0,TAMANJAYA,32.17.15,GUNUNGHALU,32.17.15.2008,TAMANJAYA,TIDAK ADA,2021.0,15820
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217020.0,GUNUNGHALU,3217020007.0,WARGASALUYU,32.17.15,GUNUNGHALU,32.17.15.2009,WARGASALUYU,TIDAK ADA,2021.0,15821
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217071.0,SAGULING,3217071002.0,CIKANDE,32.17.16,SAGULING,32.17.16.2001,CIKANDE,TIDAK ADA,2021.0,15822
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217071.0,SAGULING,3217071005.0,JATI,32.17.16,SAGULING,32.17.16.2002,JATI,TIDAK ADA,2021.0,15823
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217071.0,SAGULING,3217071003.0,GIRIMUKTI,32.17.16,SAGULING,32.17.16.2003,GIRIMUKTI,TIDAK ADA,2021.0,15824
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217071.0,SAGULING,3217071001.0,BOJONGHALEUANG,32.17.16,SAGULING,32.17.16.2004,BOJONGHALEUANG,TIDAK ADA,2021.0,15825
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217071.0,SAGULING,3217071004.0,CIPANGERAN,32.17.16,SAGULING,32.17.16.2005,CIPANGERAN,TIDAK ADA,2021.0,15826
32.0,JAWA BARAT,3217.0,KABUPATEN BANDUNG BARAT,3217071.0,SAGULING,3217071006.0,SAGULING,32.17.16,SAGULING,32.17.16.2006,SAGULING,ADA,2021.0,15827
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218050.0,PARIGI,3218050002.0,PARIGI,32.18.01,PARIGI,32.18.01.2001,PARIGI,ADA,2021.0,15828
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218050.0,PARIGI,3218050003.0,KARANGBENDA,32.18.01,PARIGI,32.18.01.2002,KARANGBENDA,TIDAK ADA,2021.0,15829
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218050.0,PARIGI,3218050004.0,CILIANG,32.18.01,PARIGI,32.18.01.2003,CILIANG,ADA,2021.0,15830
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218050.0,PARIGI,3218050006.0,BOJONG,32.18.01,PARIGI,32.18.01.2004,BOJONG,ADA,2021.0,15831
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218050.0,PARIGI,3218050008.0,CINTARATU,32.18.01,PARIGI,32.18.01.2005,CINTARATU,TIDAK ADA,2021.0,15832
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218050.0,PARIGI,3218050007.0,SELASARI,32.18.01,PARIGI,32.18.01.2006,SELASARI,TIDAK ADA,2021.0,15833
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218050.0,PARIGI,3218050001.0,KARANGJALADRI,32.18.01,PARIGI,32.18.01.2007,KARANGJALADRI,ADA,2021.0,15834
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218050.0,PARIGI,3218050005.0,CIBENDA,32.18.01,PARIGI,32.18.01.2008,CIBENDA,ADA,2021.0,15835
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218050.0,PARIGI,3218050009.0,CINTAKARYA,32.18.01,PARIGI,32.18.01.2009,CINTAKARYA,ADA,2021.0,15836
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218050.0,PARIGI,3218050010.0,PARAKANMANGGU,32.18.01,PARIGI,32.18.01.2010,PARAKANMANGGU,TIDAK ADA,2021.0,15837
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218020.0,CIJULANG,3218020004.0,BATUKARAS,32.18.02,CIJULANG,32.18.02.2001,BATUKARAS,TIDAK ADA,2021.0,15838
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218020.0,CIJULANG,3218020001.0,CIAKAR,32.18.02,CIJULANG,32.18.02.2002,CIAKAR,TIDAK ADA,2021.0,15839
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218020.0,CIJULANG,3218020002.0,CIBANTEN,32.18.02,CIJULANG,32.18.02.2003,CIBANTEN,TIDAK ADA,2021.0,15840
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218020.0,CIJULANG,3218020003.0,KERTAYASA,32.18.02,CIJULANG,32.18.02.2004,KERTAYASA,TIDAK ADA,2021.0,15841
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218020.0,CIJULANG,3218020005.0,CIJULANG,32.18.02,CIJULANG,32.18.02.2005,CIJULANG,ADA,2021.0,15842
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218020.0,CIJULANG,3218020006.0,KONDANGJAJAR,32.18.02,CIJULANG,32.18.02.2006,KONDANGJAJAR,TIDAK ADA,2021.0,15843
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218020.0,CIJULANG,3218020007.0,MARGACINTA,32.18.02,CIJULANG,32.18.02.2007,MARGACINTA,TIDAK ADA,2021.0,15844
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218010.0,CIMERAK,3218010008.0,KERTAHARJA,32.18.03,CIMERAK,32.18.03.2001,KERTAHARJA,TIDAK ADA,2021.0,15845
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218010.0,CIMERAK,3218010002.0,CIPARANTI,32.18.03,CIMERAK,32.18.03.2002,CIPARANTI,TIDAK ADA,2021.0,15846
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218010.0,CIMERAK,3218010003.0,LEGOKJAWA,32.18.03,CIMERAK,32.18.03.2003,LEGOKJAWA,ADA,2021.0,15847
32.0,JAWA BARAT,3218.0,KABUPATEN PANGANDARAN,3218010.0,CIMERAK,3218010004.0,MASAWAH,32.18.03,CIMERAK,32.18.03.2004,MASAWAH,TIDAK ADA,2021.0,15848
